"sample","epa_analysis_id","analyte","collect_date","collect_time","lab_name","rec_date","rec_time","activity_datetime","rec_datetime","hold_time_hours","result_analytical_method_id","max_holding_time_text","max_holding_time_hours","hold_time_pass"
"RM31-Morgan's Landing","200.8","Calcium",2025-07-23,10:30:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:30:00,2025-07-23 15:44:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM31-Morgan's Landing","200.8","Iron",2025-07-23,10:30:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:30:00,2025-07-23 15:44:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM31-Morgan's Landing","200.8","Magnesium",2025-07-23,10:30:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:30:00,2025-07-23 15:44:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM36-Moose River","200.8","Calcium",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"200.8","180 days",4320,"Y"
"RM36-Moose River","200.8","Iron",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"200.8","180 days",4320,"Y"
"RM36-Moose River","200.8","Magnesium",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"200.8","180 days",4320,"Y"
"RM22-Soldotna Creek","200.8","Calcium",2025-07-23,08:17:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:17:00,2025-07-23 15:44:00,7.45,"200.8","180 days",4320,"Y"
"RM23-Swiftwater Park","200.8","Calcium",2025-07-23,09:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:00:00,2025-07-23 15:44:00,6.73333333333333,"200.8","180 days",4320,"Y"
"RM23-Swiftwater-DUP","200.8","Calcium",2025-07-23,09:13:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:13:00,2025-07-23 15:44:00,6.51666666666667,"200.8","180 days",4320,"Y"
"RM40-Bing's Landing","200.8","Calcium",2025-07-23,07:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 07:50:00,2025-07-23 15:44:00,7.9,"200.8","180 days",4320,"Y"
"RM40-Bing's Landing","200.8","Magnesium",2025-07-23,07:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 07:50:00,2025-07-23 15:44:00,7.9,"200.8","180 days",4320,"Y"
"Rm43-Upstream of Dow Island","200.8","Calcium",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"200.8","180 days",4320,"Y"
"Rm43-Upstream of Dow Island","200.8","Iron",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"200.8","180 days",4320,"Y"
"RM50-Skilak Lake Outflow","200.8","Calcium",2025-07-23,08:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:55:00,2025-07-23 15:44:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM50-Skilak Lake Outflow","200.8","Magnesium",2025-07-23,08:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:55:00,2025-07-23 15:44:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM6.5-Cunningham Park","200.8","Calcium",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"200.8","180 days",4320,"Y"
"RM70-Jim's Landing","200.8","Calcium",2025-07-23,10:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:55:00,2025-07-23 15:44:00,4.81666666666667,"200.8","180 days",4320,"Y"
"RM79.5-Juneau Creek","200.8","Calcium",2025-07-23,09:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:00:00,2025-07-23 15:44:00,6.73333333333333,"200.8","180 days",4320,"Y"
"RM79.5-Juneau Creek","200.8","Magnesium",2025-07-23,09:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:00:00,2025-07-23 15:44:00,6.73333333333333,"200.8","180 days",4320,"Y"
"Rm43-Upstream of Dow Island","200.8","Magnesium",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"200.8","180 days",4320,"Y"
"RM44-Mouth of Killey River","200.8","Calcium",2025-07-23,09:30:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:30:00,2025-07-23 15:44:00,6.23333333333333,"200.8","180 days",4320,"Y"
"RM44-Mouth of Killey River","200.8","Iron",2025-07-23,09:30:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:30:00,2025-07-23 15:44:00,6.23333333333333,"200.8","180 days",4320,"Y"
"RM44-Mouth of Killey River","200.8","Magnesium",2025-07-23,09:30:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:30:00,2025-07-23 15:44:00,6.23333333333333,"200.8","180 days",4320,"Y"
"RM6.5-Cunningham Park","200.8","Iron",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"200.8","180 days",4320,"Y"
"RM6.5-Cunningham Park","200.8","Magnesium",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"200.8","180 days",4320,"Y"
"RM70-Jim's Landing","200.8","Magnesium",2025-07-23,10:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:55:00,2025-07-23 15:44:00,4.81666666666667,"200.8","180 days",4320,"Y"
"RM74-Russian River","200.8","Calcium",2025-07-23,10:05:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:05:00,2025-07-23 15:44:00,5.65,"200.8","180 days",4320,"Y"
"RM74-Russian River","200.8","Magnesium",2025-07-23,10:05:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:05:00,2025-07-23 15:44:00,5.65,"200.8","180 days",4320,"Y"
"RM82-Kenai Lake Bridge","200.8","Calcium",2025-07-23,08:15:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:15:00,2025-07-23 15:44:00,7.48333333333333,"200.8","180 days",4320,"Y"
"RM82-Kenai Lake Bridge","200.8","Magnesium",2025-07-23,08:15:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:15:00,2025-07-23 15:44:00,7.48333333333333,"200.8","180 days",4320,"Y"
"RM1.5&6.5 trip blank","8260D","o-Xylene",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","o-Xylene",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","P & M -Xylene",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","P & M -Xylene",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","Toluene",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","Toluene",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","Xylenes (total)",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","Xylenes (total)",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","Benzene",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","Benzene",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","Ethylbenzene",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","Ethylbenzene",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","Benzene",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","Benzene",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","Ethylbenzene",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","Ethylbenzene",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","o-Xylene",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","o-Xylene",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","P & M -Xylene",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","P & M -Xylene",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","Toluene",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","Toluene",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","Xylenes (total)",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","Xylenes (total)",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","Toluene-d8 (surr)",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","Toluene-d8 (surr)",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","1,2-Dichloroethane-D4 (surr)",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","1,2-Dichloroethane-D4 (surr)",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","4-Bromofluorobenzene (surr)",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM1.5&6.5 trip blank","8260D","4-Bromofluorobenzene (surr)",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","1,2-Dichloroethane-D4 (surr)",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","1,2-Dichloroethane-D4 (surr)",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","4-Bromofluorobenzene (surr)",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","4-Bromofluorobenzene (surr)",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","Toluene-d8 (surr)",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40&43 trip blank","8260D","Toluene-d8 (surr)",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM 0","9222D","Fecal Coliform",2025-04-30,09:49:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 09:49:00,2025-04-30,-9.81666666666667,"9222D","6 hours",6,"Y"
"RM 1.5","9222D","Fecal Coliform",2025-04-30,10:23:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 10:23:00,2025-04-30,-10.3833333333333,"9222D","6 hours",6,"Y"
"RM 10","9222D","Fecal Coliform",2025-04-30,09:50:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 09:50:00,2025-04-30,-9.83333333333333,"9222D","6 hours",6,"Y"
"RM 12.5","9222D","Fecal Coliform",2025-04-30,10:15:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 10:15:00,2025-04-30,-10.25,"9222D","6 hours",6,"Y"
"RM 18","9222D","Fecal Coliform",2025-04-30,10:47:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 10:47:00,2025-04-30,-10.7833333333333,"9222D","6 hours",6,"Y"
"RM 18 DUP","9222D","Fecal Coliform",2025-04-30,10:47:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 10:47:00,2025-04-30,-10.7833333333333,"9222D","6 hours",6,"Y"
"RM 19","9222D","Fecal Coliform",2025-04-30,09:58:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 09:58:00,2025-04-30,-9.96666666666667,"9222D","6 hours",6,"Y"
"RM 21","9222D","Fecal Coliform",2025-04-30,09:32:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 09:32:00,2025-04-30,-9.53333333333333,"9222D","6 hours",6,"Y"
"RM 22","9222D","Fecal Coliform",2025-04-30,10:30:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 10:30:00,2025-04-30,-10.5,"9222D","6 hours",6,"Y"
"RM 22 DUP","9222D","Fecal Coliform",2025-04-30,10:42:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 10:42:00,2025-04-30,-10.7,"9222D","6 hours",6,"Y"
"RM 23","9222D","Fecal Coliform",2025-04-30,09:06:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 09:06:00,2025-04-30,-9.1,"9222D","6 hours",6,"Y"
"RM 30","9222D","Fecal Coliform",2025-04-30,10:26:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 10:26:00,2025-04-30,-10.4333333333333,"9222D","6 hours",6,"Y"
"RM 31","9222D","Fecal Coliform",2025-04-30,10:26:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 10:26:00,2025-04-30,-10.4333333333333,"9222D","6 hours",6,"Y"
"RM 36","9222D","Fecal Coliform",2025-04-30,11:05:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 11:05:00,2025-04-30,-11.0833333333333,"9222D","6 hours",6,"Y"
"RM 40","9222D","Fecal Coliform",2025-04-30,09:20:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 09:20:00,2025-04-30,-9.33333333333333,"9222D","6 hours",6,"Y"
"RM 43","9222D","Fecal Coliform",2025-04-30,09:48:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 09:48:00,2025-04-30,-9.8,"9222D","6 hours",6,"Y"
"RM 44","9222D","Fecal Coliform",2025-04-30,09:12:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 09:12:00,2025-04-30,-9.2,"9222D","6 hours",6,"Y"
"RM 50","9222D","Fecal Coliform",2025-04-30,09:25:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 09:25:00,2025-04-30,-9.41666666666667,"9222D","6 hours",6,"Y"
"RM 70","9222D","Fecal Coliform",2025-04-30,10:45:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 10:45:00,2025-04-30,-10.75,"9222D","6 hours",6,"Y"
"RM 74","9222D","Fecal Coliform",2025-04-30,10:05:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 10:05:00,2025-04-30,-10.0833333333333,"9222D","6 hours",6,"Y"
"RM 79.5","9222D","Fecal Coliform",2025-04-30,09:05:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 09:05:00,2025-04-30,-9.08333333333333,"9222D","6 hours",6,"Y"
"RM 82","9222D","Fecal Coliform",2025-04-30,08:15:00.000000,"SWWTP",2025-04-30,00:00:00,2025-04-30 08:15:00,2025-04-30,-8.25,"9222D","6 hours",6,"Y"
"RM 0","9222D","Fecal Coliform",2025-07-23,10:57:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 10:57:00,2025-07-23,-10.95,"9222D","6 hours",6,"Y"
"RM 1.5","9222D","Fecal Coliform",2025-07-23,10:00:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 10:00:00,2025-07-23,-10,"9222D","6 hours",6,"Y"
"RM 6.5","9222D","Fecal Coliform",2025-07-23,09:07:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 09:07:00,2025-07-23,-9.11666666666667,"9222D","6 hours",6,"Y"
"RM 10","9222D","Fecal Coliform",2025-07-23,09:28:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 09:28:00,2025-07-23,-9.46666666666667,"9222D","6 hours",6,"Y"
"RM 10 DUP","9222D","Fecal Coliform",2025-07-23,09:40:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 09:40:00,2025-07-23,-9.66666666666667,"9222D","6 hours",6,"Y"
"RM 10.1","9222D","Fecal Coliform",2025-07-23,10:05:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 10:05:00,2025-07-23,-10.0833333333333,"9222D","6 hours",6,"Y"
"RM 12.5","9222D","Fecal Coliform",2025-07-23,10:25:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 10:25:00,2025-07-23,-10.4166666666667,"9222D","6 hours",6,"Y"
"RM 18","9222D","Fecal Coliform",2025-07-23,10:57:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 10:57:00,2025-07-23,-10.95,"9222D","6 hours",6,"Y"
"RM 19","9222D","Fecal Coliform",2025-07-23,10:11:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 10:11:00,2025-07-23,-10.1833333333333,"9222D","6 hours",6,"Y"
"RM 21","9222D","Fecal Coliform",2025-07-23,09:42:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 09:42:00,2025-07-23,-9.7,"9222D","6 hours",6,"Y"
"RM 22","9222D","Fecal Coliform",2025-07-23,08:17:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 08:17:00,2025-07-23,-8.28333333333333,"9222D","6 hours",6,"Y"
"RM 23","9222D","Fecal Coliform",2025-07-23,09:00:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 09:00:00,2025-07-23,-9,"9222D","6 hours",6,"Y"
"RM 23 DUP","9222D","Fecal Coliform",2025-07-23,09:13:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 09:13:00,2025-07-23,-9.21666666666667,"9222D","6 hours",6,"Y"
"RM 30","9222D","Fecal Coliform",2025-07-23,08:55:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 08:55:00,2025-07-23,-8.91666666666667,"9222D","6 hours",6,"Y"
"RM 31","9222D","Fecal Coliform",2025-07-23,10:30:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 10:30:00,2025-07-23,-10.5,"9222D","6 hours",6,"Y"
"RM 36","9222D","Fecal Coliform",2025-07-23,09:50:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 09:50:00,2025-07-23,-9.83333333333333,"9222D","6 hours",6,"Y"
"RM 40","9222D","Fecal Coliform",2025-07-23,07:50:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 07:50:00,2025-07-23,-7.83333333333333,"9222D","6 hours",6,"Y"
"RM 43","9222D","Fecal Coliform",2025-07-23,09:50:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 09:50:00,2025-07-23,-9.83333333333333,"9222D","6 hours",6,"Y"
"RM 44","9222D","Fecal Coliform",2025-07-23,09:30:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 09:30:00,2025-07-23,-9.5,"9222D","6 hours",6,"Y"
"RM 50","9222D","Fecal Coliform",2025-07-23,08:55:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 08:55:00,2025-07-23,-8.91666666666667,"9222D","6 hours",6,"Y"
"RM 70","9222D","Fecal Coliform",2025-07-23,10:55:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 10:55:00,2025-07-23,-10.9166666666667,"9222D","6 hours",6,"Y"
"RM 74","9222D","Fecal Coliform",2025-07-23,10:05:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 10:05:00,2025-07-23,-10.0833333333333,"9222D","6 hours",6,"Y"
"RM 79.5","9222D","Fecal Coliform",2025-07-23,09:00:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 09:00:00,2025-07-23,-9,"9222D","6 hours",6,"Y"
"RM 82","9222D","Fecal Coliform",2025-07-23,08:15:00.000000,"SWWTP",2025-07-23,00:00:00,2025-07-23 08:15:00,2025-07-23,-8.25,"9222D","6 hours",6,"Y"
"RM O","2540-D","Total suspended solids",2025-04-30,09:49:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 09:49:00,2025-05-01,14.1833333333333,"2540-D","7 days",168,"Y"
"RM 1.5","2540-D","Total suspended solids",2025-04-30,10:23:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 10:23:00,2025-05-01,13.6166666666667,"2540-D","7 days",168,"Y"
"RM 6.5","2540-D","Total suspended solids",2025-04-30,NA,"SWWTP",2025-05-01,00:00:00,NA,2025-05-01,NA,"2540-D","7 days",168,"Y"
"RM 10","2540-D","Total suspended solids",2025-04-30,09:50:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 09:50:00,2025-05-01,14.1666666666667,"2540-D","7 days",168,"Y"
"RM 10.1","2540-D","Total suspended solids",2025-04-30,NA,"SWWTP",2025-05-01,00:00:00,NA,2025-05-01,NA,"2540-D","7 days",168,"Y"
"RM 12.5","2540-D","Total suspended solids",2025-04-30,10:15:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 10:15:00,2025-05-01,13.75,"2540-D","7 days",168,"Y"
"RM 18","2540-D","Total suspended solids",2025-04-30,10:47:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 10:47:00,2025-05-01,13.2166666666667,"2540-D","7 days",168,"Y"
"RM 18 DUP","2540-D","Total suspended solids",2025-04-30,10:47:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 10:47:00,2025-05-01,13.2166666666667,"2540-D","7 days",168,"Y"
"RM 19","2540-D","Total suspended solids",2025-04-30,09:58:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 09:58:00,2025-05-01,14.0333333333333,"2540-D","7 days",168,"Y"
"RM 21","2540-D","Total suspended solids",2025-04-30,09:32:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 09:32:00,2025-05-01,14.4666666666667,"2540-D","7 days",168,"Y"
"RM22","2540-D","Total suspended solids",2025-04-30,10:30:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 10:30:00,2025-05-01,13.5,"2540-D","7 days",168,"Y"
"RM22 DUP","2540-D","Total suspended solids",2025-04-30,10:42:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 10:42:00,2025-05-01,13.3,"2540-D","7 days",168,"Y"
"RM 23","2540-D","Total suspended solids",2025-04-30,09:06:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 09:06:00,2025-05-01,14.9,"2540-D","7 days",168,"Y"
"RM 30","2540-D","Total suspended solids",2025-04-30,10:26:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 10:26:00,2025-05-01,13.5666666666667,"2540-D","7 days",168,"Y"
"RM 31","2540-D","Total suspended solids",2025-04-30,10:26:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 10:26:00,2025-05-01,13.5666666666667,"2540-D","7 days",168,"Y"
"RM 36","2540-D","Total suspended solids",2025-04-30,11:05:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 11:05:00,2025-05-01,12.9166666666667,"2540-D","7 days",168,"Y"
"RM 40","2540-D","Total suspended solids",2025-04-30,09:20:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 09:20:00,2025-05-01,14.6666666666667,"2540-D","7 days",168,"Y"
"RM 43","2540-D","Total suspended solids",2025-04-30,09:48:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 09:48:00,2025-05-01,14.2,"2540-D","7 days",168,"Y"
"RM 44","2540-D","Total suspended solids",2025-04-30,09:12:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 09:12:00,2025-05-01,14.8,"2540-D","7 days",168,"Y"
"RM 50","2540-D","Total suspended solids",2025-04-30,09:25:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 09:25:00,2025-05-01,14.5833333333333,"2540-D","7 days",168,"Y"
"RM 70","2540-D","Total suspended solids",2025-04-30,10:45:00.000000,"SWWTP",2025-05-01,00:00:00,2025-04-30 10:45:00,2025-05-01,13.25,"2540-D","7 days",168,"Y"
