PROJECT_ID,SAMPLE_ID,MATRIX,COLLECT_DATE,LAB_SAMPLE_ID,SAMPLE_TYPE,LOCATION,REC_DATE,RUN_DATE_TIME,ANL_BATCH,PRP_BATCH,EXTRACTION_CODE,EXTRACTED_DATE,ANALYTE,CAS_NUMBER,ANALYTE_FLAG,ANALYTICAL_METHOD,RESULT,RESULTFLAG,TEXT_RESULT,REPDL,LIMIT_DEFINITION,UNITS,ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,ALLOWABLE_LIMIT,DISSOLVED,ANALYSIS_GROUP,METHOD_ORDER,ANALYTE_ORDER,LOQ,LOD,DL,SDG
Kenai River Baseline Water Qua,RM 18 - Poacher's Cove,1,05/03/2023 09:24,1231846007,PS,,05/04/2023 08:51,05/17/2023 16:49,WDA5503,WXX14745,"SM21 4500P-B,E",05/17/2023 12:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.042,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 18 - Poacher's Cove,1,05/03/2023 09:24,1231846007,PS,,05/04/2023 08:51,05/19/2023 20:30,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,2.34,J ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
Kenai River Baseline Water Qua,RM 18 - Poacher's Cove,1,05/03/2023 09:24,1231846007,PS,,05/04/2023 08:51,05/19/2023 20:30,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 18 - Poacher's Cove,1,05/03/2023 09:24,1231846007,PS,,05/04/2023 08:51,05/19/2023 20:30,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 18 - Poacher's Cove,1,05/03/2023 09:24,1231846007,PS,,05/04/2023 08:51,05/19/2023 20:30,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,1.42,J ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 18 - Poacher's Cove,1,05/03/2023 09:24,1231846007,PS,,05/04/2023 08:51,05/19/2023 20:30,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 19 - Slikok Creek,1,05/03/2023 08:47,1231846008,PS,,05/04/2023 08:51,05/19/2023 20:38,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,1.57,J ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 19 - Slikok Creek,1,05/03/2023 08:47,1231846008,PS,,05/04/2023 08:51,05/19/2023 20:38,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 19 - Slikok Creek,1,05/03/2023 08:47,1231846008,PS,,05/04/2023 08:51,06/06/2023 13:56,MMS11946,MXX35898,E200.2,06/01/2023 16:04,Zinc,7440-66-6,N,EP200.8 ,21.2,= ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 21 - Soldotna Bridge,1,05/03/2023 09:27,1231846009,PS,,05/04/2023 08:51,05/05/2023 14:51,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.146,J ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 21 - Soldotna Bridge,1,05/03/2023 09:27,1231846009,PS,,05/04/2023 08:51,05/17/2023 16:51,WDA5503,WXX14745,"SM21 4500P-B,E",05/17/2023 12:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0316,J ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 21 - Soldotna Bridge,1,05/03/2023 09:27,1231846009,PS,,05/04/2023 08:51,05/19/2023 20:40,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,1.88,J ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
Kenai River Baseline Water Qua,RM 22 - Soldotna Creek,1,05/02/2023 09:49,1231846010,PS,,05/04/2023 08:51,05/09/2023 14:17,WDA5496,WXX14730,"SM21 4500P-B,E",05/09/2023 12:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.104,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 22 - Soldotna Creek,1,05/02/2023 09:49,1231846010,PS,,05/04/2023 08:51,05/19/2023 20:43,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,5.29,= ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
Kenai River Baseline Water Qua,RM 22 - Soldotna Creek,1,05/02/2023 09:49,1231846010,PS,,05/04/2023 08:51,05/19/2023 20:43,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 22 - Soldotna Creek,1,05/02/2023 09:49,1231846010,PS,,05/04/2023 08:51,05/19/2023 20:43,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 22 - Soldotna Creek,1,05/02/2023 09:49,1231846010,PS,,05/04/2023 08:51,05/19/2023 20:43,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,0,U ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 22 - Soldotna Creek,1,05/02/2023 09:49,1231846010,PS,,05/04/2023 08:51,05/19/2023 20:43,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 22 - Soldotna Creek,1,05/02/2023 09:49,1231846010,PS,,05/04/2023 08:51,05/30/2023 18:36,MMS11940,MXX35877,E200.2,05/23/2023 13:45,Zinc,7440-66-6,N,EP200.8 ,7.94,J ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 23 - Swiftwater Park,1,05/02/2023 10:22,1231846011,PS,,05/04/2023 08:51,05/05/2023 14:55,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.555,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 23 - Swiftwater Park,1,05/02/2023 10:22,1231846011,PS,,05/04/2023 08:51,05/09/2023 14:18,WDA5496,WXX14730,"SM21 4500P-B,E",05/09/2023 12:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0386,J ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 23 - Swiftwater Park,1,05/02/2023 10:22,1231846011,PS,,05/04/2023 08:51,05/19/2023 20:46,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
Kenai River Baseline Water Qua,RM 23 - Swiftwater Park,1,05/02/2023 10:22,1231846011,PS,,05/04/2023 08:51,05/19/2023 20:46,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 23 - Swiftwater Park,1,05/02/2023 10:22,1231846011,PS,,05/04/2023 08:51,05/19/2023 20:46,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 30 - Funny River,1,05/02/2023 08:57,1231846012,PS,,05/04/2023 08:51,05/19/2023 20:48,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 30 - Funny River,1,05/02/2023 08:57,1231846012,PS,,05/04/2023 08:51,05/19/2023 20:48,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 30 - Funny River,1,05/02/2023 08:57,1231846012,PS,,05/04/2023 08:51,05/19/2023 20:48,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,1.05,J ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 30 - Funny River,1,05/02/2023 08:57,1231846012,PS,,05/04/2023 08:51,05/19/2023 20:48,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 30 - Funny River,1,05/02/2023 08:57,1231846012,PS,,05/04/2023 08:51,06/06/2023 14:07,MMS11946,MXX35898,E200.2,06/01/2023 16:04,Zinc,7440-66-6,N,EP200.8 ,15.8,= ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 31 - Morgan's Landing,1,05/02/2023 10:00,1231846013,PS,,05/04/2023 08:51,05/05/2023 15:03,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0,U ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 31 - Morgan's Landing,1,05/02/2023 10:00,1231846013,PS,,05/04/2023 08:51,05/19/2023 20:51,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Zinc,7440-66-6,N,EP200.8 ,7.93,J ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 36 - Moose River,1,05/02/2023 10:38,1231846014,PS,,05/04/2023 08:51,05/05/2023 15:05,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0,U ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 36 - Moose River,1,05/02/2023 10:38,1231846014,PS,,05/04/2023 08:51,05/09/2023 14:21,WDA5496,WXX14730,"SM21 4500P-B,E",05/09/2023 12:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0882,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 36 - Moose River-DUP,1,05/02/2023 10:45,1231846015,PS,,05/04/2023 08:51,05/05/2023 15:07,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0,U ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 36 - Moose River-DUP,1,05/02/2023 10:45,1231846015,PS,,05/04/2023 08:51,05/09/2023 14:22,WDA5496,WXX14730,"SM21 4500P-B,E",05/09/2023 12:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0781,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 40 - Bing's Landing,1,05/02/2023 07:13,1231846016,PS,,05/04/2023 08:51,05/05/2023 15:09,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.177,J ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 50 - Skilak Lake Ourflow,1,05/02/2023 08:34,1231846019,PS,,05/04/2023 08:51,05/09/2023 14:27,WDA5496,WXX14730,"SM21 4500P-B,E",05/09/2023 12:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0168,J ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 6.5 - Cunningham Park,1,05/03/2023 09:22,1231846004,PS,,05/04/2023 08:51,05/05/2023 14:39,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.198,J ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 6.5 - Cunningham Park,1,05/03/2023 09:22,1231846004,PS,,05/04/2023 08:51,05/17/2023 16:46,WDA5503,WXX14745,"SM21 4500P-B,E",05/17/2023 12:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.309,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 6.5 - Cunningham Park,1,05/03/2023 09:22,1231846004,PS,,05/04/2023 08:51,05/19/2023 20:22,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,2.24,J ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
Kenai River Baseline Water Qua,RM 6.5 - Cunningham Park,1,05/03/2023 09:22,1231846004,PS,,05/04/2023 08:51,05/19/2023 20:22,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0.494,J ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 6.5 - Cunningham Park,1,05/03/2023 09:22,1231846004,PS,,05/04/2023 08:51,05/19/2023 20:22,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 74 - Russian River,1,05/02/2023 10:30,1231846021,PS,,05/04/2023 08:51,05/17/2023 16:52,WDA5503,WXX14745,"SM21 4500P-B,E",05/17/2023 12:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0,U ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 79.5 - Juneau Creek,1,05/02/2023 09:35,1231846023,PS,,05/04/2023 08:51,05/05/2023 15:26,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.56,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 79.5 - Juneau Creek,1,05/02/2023 09:35,1231846023,PS,,05/04/2023 08:51,05/17/2023 17:33,WDA5503,WXX14745,"SM21 4500P-B,E",05/17/2023 12:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0,U ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 82 - Kenai Lake Bridge,1,05/02/2023 08:35,1231846022,PS,,05/04/2023 08:51,05/05/2023 15:24,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.327,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 82 - Kenai Lake Bridge,1,05/02/2023 08:35,1231846022,PS,,05/04/2023 08:51,05/17/2023 17:32,WDA5503,WXX14745,"SM21 4500P-B,E",05/17/2023 12:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0,U ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 23 - Swiftwater Park,1,05/02/2023 10:22,1231846011,PS,,05/04/2023 08:51,05/19/2023 20:46,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,1.31,J ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 23 - Swiftwater Park,1,05/02/2023 10:22,1231846011,PS,,05/04/2023 08:51,05/19/2023 20:46,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 23 - Swiftwater Park,1,05/02/2023 10:22,1231846011,PS,,05/04/2023 08:51,06/06/2023 13:45,MMS11946,MXX35898,E200.2,06/01/2023 16:04,Zinc,7440-66-6,N,EP200.8 ,13.7,= ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 30 - Funny River,1,05/02/2023 08:57,1231846012,PS,,05/04/2023 08:51,05/05/2023 15:02,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0,U ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 30 - Funny River,1,05/02/2023 08:57,1231846012,PS,,05/04/2023 08:51,05/09/2023 14:19,WDA5496,WXX14730,"SM21 4500P-B,E",05/09/2023 12:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.1,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 30 - Funny River,1,05/02/2023 08:57,1231846012,PS,,05/04/2023 08:51,05/19/2023 20:48,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,1.89,J ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
Kenai River Baseline Water Qua,RM 31 - Morgan's Landing,1,05/02/2023 10:00,1231846013,PS,,05/04/2023 08:51,05/09/2023 14:20,WDA5496,WXX14730,"SM21 4500P-B,E",05/09/2023 12:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.045,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 31 - Morgan's Landing,1,05/02/2023 10:00,1231846013,PS,,05/04/2023 08:51,05/19/2023 20:51,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,3.26,J ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
Kenai River Baseline Water Qua,RM 31 - Morgan's Landing,1,05/02/2023 10:00,1231846013,PS,,05/04/2023 08:51,05/19/2023 20:51,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 31 - Morgan's Landing,1,05/02/2023 10:00,1231846013,PS,,05/04/2023 08:51,05/19/2023 20:51,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 31 - Morgan's Landing,1,05/02/2023 10:00,1231846013,PS,,05/04/2023 08:51,05/19/2023 20:51,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,0,U ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 31 - Morgan's Landing,1,05/02/2023 10:00,1231846013,PS,,05/04/2023 08:51,05/19/2023 20:51,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 40 - Bing's Landing,1,05/02/2023 07:13,1231846016,PS,,05/04/2023 08:51,05/09/2023 14:24,WDA5496,WXX14730,"SM21 4500P-B,E",05/09/2023 12:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0195,J ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 43 - Upstream of Dow Island,1,05/02/2023 09:25,1231846017,PS,,05/04/2023 08:51,05/05/2023 15:10,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.213,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 43 - Upstream of Dow Island,1,05/02/2023 09:25,1231846017,PS,,05/04/2023 08:51,05/09/2023 14:25,WDA5496,WXX14730,"SM21 4500P-B,E",05/09/2023 12:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0262,J ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 44 - Mouth of Killey River,1,05/02/2023 10:12,1231846018,PS,,05/04/2023 08:51,05/05/2023 15:12,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.0898,J ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 44 - Mouth of Killey River,1,05/02/2023 10:12,1231846018,PS,,05/04/2023 08:51,05/09/2023 14:26,WDA5496,WXX14730,"SM21 4500P-B,E",05/09/2023 12:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0358,J ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 50 - Skilak Lake Ourflow,1,05/02/2023 08:34,1231846019,PS,,05/04/2023 08:51,05/05/2023 15:14,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0,U ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 6.5 - Cunningham Park,1,05/03/2023 09:22,1231846004,PS,,05/04/2023 08:51,05/19/2023 20:22,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,8.92,= ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 6.5 - Cunningham Park,1,05/03/2023 09:22,1231846004,PS,,05/04/2023 08:51,05/19/2023 20:22,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0.533,J ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
